gene	baseMean	log2FoldChange	pvalue	padj
ALS2CR12	315.9	-7.1	4.457e-77	1.192e-74
TOP1	7987.8	-3.9	5.382e-77	1.205e-74
IRF1	2676.9	-4.9	6.553e-77	1.457e-74
ANKRA2	856.3	-3	1.222e-76	2.301e-74
KIAA0232	3373.5	-5.3	1.426e-76	3.089e-74
GABARAPL2	10882.6	-5.9	2.373e-76	5.103e-74
CLN8	2359.1	-5.4	4.476e-76	9.559e-74
IFIT1B	22416.6	-15.3	4.639e-76	9.842e-74
OSER1	8037.9	-6.4	9.818e-76	2.093e-73
CCNDBP1	27066.4	-6.3	1.554e-75	3.249e-73
UIMC1	5192.6	-5.2	1.624e-75	3.376e-73
CCS	5907.9	-4.3	1.703e-75	3.513e-73
ARL4A	20871	-6.5	4.791e-75	7.795e-73
WNK1	32593.1	-5.8	1.166e-74	2.376e-72
USP15	24007.4	-4.7	2.896e-74	5.929e-72
CCDC28A	1762.6	-4	8.801e-74	1.017e-71
UBR2	11072.7	-5.6	5.327e-74	1.064e-71
ATG14	6298.3	-6.4	7.361e-74	1.478e-71
ISG20	3261.8	-6.6	1.543e-73	3.039e-71
FGFR1OP2	5030.3	-4.4	1.641e-73	3.252e-71
UBE2H	4999.6	-7.5	4.656e-73	9.056e-71
B4GALT3	11218.1	-5.9	4.933e-73	9.541e-71
ATG9A	14115	-5.1	6.674e-73	1.283e-70
PHOSPHO1	5135.4	-8.3	9.090e-73	1.378e-70
FOXP1	3370.9	-4.2	7.269e-73	1.380e-70
SCYL1	2900	-4.2	1.376e-72	2.627e-70
FBXO30	9303.7	-6.6	2.284e-72	3.398e-70
TBC1D22B	3136.1	-4.7	1.914e-72	3.569e-70
LRRC2	648.6	-7.8	4.102e-72	6.812e-70
PLEKHM3	612	-5.3	1.270e-71	2.020e-69
RBM38	9159.5	-5.9	1.141e-71	2.087e-69
CALCOCO2	4874.8	-4.1	1.162e-71	2.114e-69
RANBP1	835.4	5.1	1.678e-71	2.622e-69
TMEM115	2156.6	-4.1	2.017e-71	2.862e-69
ATP5G2	2717.7	3.8	1.593e-71	2.862e-69
NCOA2	3035.8	-3.9	3.988e-71	5.625e-69
CHMP1B	650.3	-2.5	5.893e-71	9.227e-69
RP11-20D14.6	5111.4	-9.6	8.649e-71	1.520e-68
MARCH3	3782.7	-5.4	1.601e-70	2.220e-68
FKBP8	4842.3	-4.9	1.890e-70	3.285e-68
PTPN7	2836.4	4.7	2.125e-70	3.673e-68
RP5-1198O20.4	161.6	-6.5	3.113e-70	4.210e-68
FAM65C	14857.4	-5.2	7.303e-70	9.901e-68
KLHL28	719.9	-3.4	1.854e-69	2.435e-67
ZNFX1	6655.9	-4.6	1.441e-69	2.435e-67
MAP2K3	32141	-5.9	2.237e-69	2.983e-67
UBAP1	13992	-6.5	2.525e-69	3.349e-67
MAT2B	18115.5	-5.5	2.335e-69	3.929e-67
RIT1	2574.3	-5	3.720e-69	6.147e-67
STOM	42001.3	-5.5	4.003e-69	6.586e-67
NCOA4	84010.5	-6.3	6.744e-69	1.104e-66
S100A4	2549.2	7.3	1.145e-68	1.478e-66
SEPT11	827	4.1	1.574e-68	2.201e-66
PIM1	48766.6	-5.2	1.416e-68	2.307e-66
TSC1	4677	-4.6	3.598e-68	5.764e-66
USP33	4285.3	-3.3	6.129e-68	7.749e-66
SEC62	14965.7	-5	5.047e-68	7.995e-66
HIST3H2A	569.1	-5	6.681e-68	9.334e-66
PPP1R15B	2753.7	-3	6.962e-68	1.105e-65
TRIM38	1849.1	-4.4	9.773e-68	1.190e-65
RARRES3	287.9	-5.4	7.667e-68	1.224e-65
KDM3B	1715.2	-2.7	1.695e-67	1.253e-65
NR3C1	2904.5	-4.8	1.314e-67	2.021e-65
SFT2D2	1455.9	3.6	2.883e-67	2.111e-65
ZC3HAV1	12620.3	-4.3	1.638e-67	2.495e-65
TBC1D15	3007.4	-3.9	1.867e-67	2.828e-65
TSPAN31	505.5	-3	2.442e-67	4.419e-65
ARF4	8886.6	-3.9	5.498e-67	8.242e-65
NUB1	2629.4	-3.9	1.037e-66	1.566e-64
RSAD2	10196.2	-7.5	1.335e-66	2.007e-64
XPO7	33970	-6.4	1.774e-66	2.621e-64
DNAJC10	594.6	5.3	4.866e-66	6.343e-64
TMC5	1274.6	-8.4	6.839e-66	7.815e-64
XRN1	2491.8	-4.4	6.761e-66	9.858e-64
ATF3	548.7	-8	1.002e-65	1.125e-63
DUT	1801.7	4	1.137e-65	1.281e-63
ZFYVE1	2273.1	-4.5	1.021e-65	1.468e-63
OFD1	1993	-3.9	1.552e-65	1.762e-63
SAT1	13709.7	-4.8	1.638e-65	1.851e-63
CYSTM1	3137.2	-5.7	1.615e-65	2.289e-63
GTPBP1	3872	-2.9	2.100e-65	2.351e-63
STX5	447.7	-3.9	1.599e-65	2.364e-63
TRIB3	6103.4	-7.8	2.417e-65	3.379e-63
USP7	4871.3	-4.5	3.201e-65	4.454e-63
ARHGEF2	2416.1	-2.8	4.446e-65	6.155e-63
CHP1	10003.2	-3.3	6.946e-65	9.579e-63
CHIC2	1741.7	-5.1	1.460e-64	9.591e-63
IP6K1	3946.7	-4.4	8.118e-65	1.123e-62
PHF8	866.1	-2.3	1.085e-64	1.152e-62
BACH1	4111.6	-4.7	1.127e-64	1.546e-62
NKIRAS2	1283.3	-2.5	2.121e-64	1.646e-62
KPNA6	7029.8	-3.3	2.047e-64	2.748e-62
EMC3	7979.1	-4.5	2.773e-64	2.942e-62
SESN2	2971	-5.4	3.240e-64	4.313e-62
HERC1	10899.8	-4.1	3.332e-64	4.414e-62
PCMTD2	4187	-5	3.498e-64	4.616e-62
RP11-486A14.2	594.8	-8.7	4.215e-64	4.785e-62
MSN	3712.2	5.2	3.997e-64	5.212e-62
UBXN1	3935.4	-2.1	4.000e-64	5.212e-62
DYNC1LI2	1079.8	-2.6	9.650e-64	7.009e-62
PDZK1IP1	1498.9	-9.9	9.722e-64	7.225e-62
DAZAP2	8849.6	-2.6	1.294e-63	1.685e-61
HEXIM1	2272.7	-5.3	2.034e-63	2.638e-61
SYF2	2083.3	-3	2.107e-63	2.689e-61
LRP10	3237.4	-4.5	2.881e-63	2.905e-61
GCNT2	2813.2	-4.4	2.575e-63	3.298e-61
MRPL11	683	3.7	4.045e-63	3.945e-61
EIF1	28164.1	-3.6	5.604e-63	7.119e-61
GTF3C6	1071.8	3.9	1.434e-62	1.031e-60
TTC17	2225.5	-2.5	8.414e-63	1.048e-60
FBXL4	1533.2	-3.9	3.380e-62	2.410e-60
YY1AP1	3043.5	-3.4	2.252e-62	2.780e-60
USP9X	12475.6	-3.9	3.805e-62	3.714e-60
MAP1LC3A	208	-4.6	5.426e-62	4.529e-60
MED29	1858.7	-2.8	9.590e-62	5.602e-60
SRSF7	2218.7	3.9	4.935e-62	6.001e-60
CLK3	8742.9	-4.7	5.554e-62	6.805e-60
RABGAP1L	3589.4	-2.8	5.665e-62	6.835e-60
GAPVD1	8040	-3.8	6.597e-62	8.020e-60
MAP1LC3B	13875.2	-5	9.059e-62	1.083e-59
RELA	1865.2	-3.8	1.981e-61	1.358e-59
HAGH	5024.2	-3.2	1.396e-61	1.677e-59
ANKRD13C	1011.4	-2.3	1.868e-61	1.724e-59
ZCCHC6	2562.6	-4.1	1.770e-61	2.086e-59
DCAF12	45031	-7.2	2.347e-61	2.755e-59
COQ10B	2135.7	-4.8	2.406e-61	2.813e-59
APOA1BP	481.2	5.1	2.540e-61	2.968e-59
DNAJC19	585	3.5	3.997e-61	3.590e-59
MARCH6	10782.4	-3.3	3.169e-61	3.666e-59
GGCT	616	4.7	4.181e-61	3.727e-59
HIST2H2BE	463.5	-6.5	5.040e-61	5.802e-59
CGRRF1	464.3	-3.6	5.338e-61	6.122e-59
SLC2A4	3229.9	-7	5.515e-61	6.277e-59
CNOT4	1420.7	-3.3	1.038e-60	7.291e-59
AKIRIN2	965.9	-2.7	1.071e-60	7.496e-59
OSBPL2	1901.1	-3.2	1.617e-60	8.720e-59
TULP3	881.4	-3.7	1.700e-60	1.477e-58
BCAS3	583	-3.8	3.967e-60	3.433e-58
CCDC176	895.8	-5.9	3.930e-60	3.879e-58
CDKN1B	1585.7	-5	7.826e-60	4.997e-58
AMBRA1	2404.4	-3.6	4.783e-60	5.291e-58
PPM1A	3013.3	-5	4.934e-60	5.435e-58
HEPACAM2	978	-9.6	1.276e-59	8.676e-58
ARL13B	507.3	-3.1	1.108e-59	1.217e-57
SRGAP2	1517.6	-3.8	2.332e-59	1.463e-57
PER1	2006.6	-6.5	3.806e-59	3.282e-57
DDX52	3776.5	-3.9	4.155e-59	4.500e-57
TMEM63B	1745.1	-3.8	1.315e-58	6.793e-57
FGD6	2497.8	-6.7	6.770e-59	7.275e-57
ATG2A	1793	-4.5	2.288e-58	1.173e-56
KDM4C	2920.6	-2.4	1.243e-58	1.327e-56
FAM104A	5394.7	-5.4	1.488e-58	1.582e-56
HSPA13	2754.7	-4.5	1.679e-58	1.779e-56
MBD1	1918.3	-1.8	4.012e-58	2.029e-56
ASCC2	8528	-4.1	4.085e-58	4.299e-56
NECAP1	1065.2	-2.9	8.596e-58	7.040e-56
CBX7	851.6	-6	1.199e-57	1.111e-55
PCGF5	5306.7	-4.6	1.304e-57	1.376e-55
TOX4	3861.8	-2.8	2.118e-57	2.202e-55
ULK1	3687.9	-6.3	2.200e-57	2.276e-55
GUCD1	4918	-2.9	2.742e-57	2.828e-55
NBR1	6594.5	-4	2.785e-57	2.862e-55
KIDINS220	3645.6	-3.2	3.565e-57	2.900e-55
POP1	252.6	4.9	3.647e-57	2.933e-55
TMEM167B	1301.8	-3.8	7.470e-57	4.375e-55
GPR146	535.3	-6	6.598e-57	5.183e-55
HECTD1	1859.3	-1.9	8.998e-57	5.235e-55
MKRN1	6953.3	-5.7	2.127e-56	2.145e-54
CIR1	1786.7	-4.2	3.071e-56	2.408e-54
DSTYK	1105.9	-2.6	5.489e-56	4.290e-54
RANBP10	7024.5	-5.2	5.236e-56	5.225e-54
HIST1H3H	1338.5	-6.7	1.238e-55	7.625e-54
MSRB1	2670.3	-4.7	8.742e-56	8.667e-54
ARRDC2	11394.4	-7.6	1.289e-55	1.011e-53
NDUFS5	2271.6	4.5	1.022e-55	1.020e-53
CISD2	2542.1	-4	1.132e-55	1.112e-53
PTK2B	9007	-5.4	1.442e-55	1.412e-53
STAT6	5613.2	-4.4	2.445e-55	2.387e-53
KANSL3	3259.7	-3.8	3.477e-55	2.685e-53
RAB5B	2617.5	-3.7	2.895e-55	2.842e-53
DCP1A	1761.2	-2.4	6.370e-55	2.948e-53
TP53INP1	3050.2	-5.3	3.209e-55	3.092e-53
C6orf106	3266.8	-3.2	3.285e-55	3.157e-53
VCPIP1	4468	-5.1	4.341e-55	4.161e-53
PCNT	3229.1	-3.3	4.450e-55	4.251e-53
HS1BP3	807.3	-3.3	7.973e-55	6.805e-53
DNAJB4	2135.4	-5.3	1.223e-54	9.214e-53
CDK6	1784.1	5	1.531e-54	1.131e-52
IFT20	467.6	-4.3	1.841e-54	1.183e-52
PPIH	577.1	5	2.652e-54	1.946e-52
ANP32A	799.7	4	2.807e-54	2.274e-52
TST	321.7	4.1	3.499e-54	3.443e-52
TYMS	1120.1	5	8.274e-54	3.691e-52
FOXRED2	454.2	4.1	6.070e-54	3.842e-52
AGTPBP1	1965	-3.3	4.342e-54	4.024e-52
KDM3A	1885.9	-3.3	9.647e-54	5.124e-52
SYNCRIP	1269.3	3.6	8.509e-54	6.113e-52
FASTKD1	578.8	3.7	8.763e-54	6.221e-52
ALAS2	134100.6	-8.1	6.796e-54	6.221e-52
PAPOLG	659.9	-2.2	9.279e-54	7.502e-52
MCCC2	634.1	6.2	2.042e-53	1.450e-51
IFIT3	6371.3	-6.6	1.839e-53	1.667e-51
LENG1	252.1	-3	2.781e-53	1.729e-51
SSR1	2038.2	3	2.744e-53	1.963e-51
RP11-343N15.5	162.2	-3.6	2.767e-53	1.970e-51
IQCB1	312.7	4	1.885e-53	2.029e-51
ZFAND2B	1011.7	-4.1	4.376e-53	2.190e-51
R3HDM1	716.8	3.7	3.536e-53	2.793e-51
ATG4A	1599.9	-3.9	5.950e-53	3.273e-51
SPATA2	344.4	-2.9	3.859e-53	3.431e-51
MIAT	2405.5	-10.3	3.921e-53	3.465e-51
IL6ST	5142.1	-7	3.946e-53	3.519e-51
PKM	1976.4	4.8	4.200e-53	3.688e-51
PMS1	298	5	4.319e-53	3.984e-51
ATP6V0E1	4963.1	-2.9	5.454e-53	4.822e-51
HDDC2	511.9	4	8.185e-53	4.858e-51
CTD-2139B15.2	196.5	-4.3	7.961e-53	5.444e-51
CAPN5	797.6	-4.6	7.990e-53	6.205e-51
SEL1L	2554.1	-3.8	1.144e-52	7.840e-51
PCIF1	2700.6	-3.4	9.777e-53	8.422e-51
SYNE3	779.8	-4.7	1.407e-52	9.353e-51
KIAA0430	5551.2	-5.1	2.233e-52	1.518e-50
GID8	1225.9	-2.7	5.178e-52	2.117e-50
STAT5A	962.2	6.3	6.008e-52	2.944e-50
RSBN1	837.8	-2.8	4.545e-52	2.988e-50
IVD	929.7	3.7	5.278e-52	3.489e-50
EIF1B	3925.8	-3.3	4.186e-52	3.579e-50
ARHGEF37	561.1	-4.7	5.728e-52	4.275e-50
CGGBP1	3719.2	-2.4	6.967e-52	4.645e-50
FBXO48	265.8	-3.9	7.558e-52	5.016e-50
SERTAD3	583	-4.3	1.243e-51	8.972e-50
BAZ2A	4243.7	-3.7	1.216e-51	1.014e-49
FHDC1	6915.9	-6.8	1.309e-51	1.101e-49
LRRC8A	2865.5	-5.5	1.883e-51	1.239e-49
YIPF6	2016.1	-2.8	1.600e-51	1.339e-49
CSTB	5822.8	-3.4	1.696e-51	1.415e-49
GCLC	5373.5	-4.9	2.274e-51	1.870e-49
HMOX1	11266.3	-9.7	2.368e-51	1.942e-49
TTC39A	178.9	-6.9	3.599e-51	2.006e-49
UBQLN1	4767.8	-3.7	3.016e-51	2.490e-49
NARF	28690.9	-5.3	3.235e-51	2.632e-49
MMAB	338	4.3	4.294e-51	3.582e-49
GNA13	1562	-2.9	8.281e-51	3.854e-49
PNN	1500.5	4.2	1.038e-50	4.821e-49
CPEB4	12658.4	-8.1	9.399e-51	7.658e-49
SOX6	2724.6	-6.1	1.779e-50	1.134e-48
MYBBP1A	610.3	5.6	1.768e-50	1.223e-48
PHF3	2642.3	-2.1	2.161e-50	1.726e-48
HIST1H2AI	134.1	-4.7	4.668e-50	1.828e-48
RP11-379K17.4	391.6	-6.9	2.257e-50	1.888e-48
BRD8	7408.8	-3.5	3.772e-50	2.372e-48
CHEK1	665.3	4.9	3.594e-50	2.454e-48
CCRL2	2054.3	-4	4.865e-50	3.044e-48
TBCEL	5563.9	-8.2	3.879e-50	3.049e-48
FAM122C	276.5	-3.1	6.169e-50	3.326e-48
ASB8	2207.5	-2.6	4.732e-50	3.700e-48
GPCPD1	5972	-5.4	4.781e-50	3.730e-48
RASD1	166.7	-7.2	7.606e-50	4.661e-48
CEBPG	1803.6	-3.8	9.736e-50	4.680e-48
WWC3	2357.8	-4.8	6.908e-50	5.348e-48
MYLIP	599.9	-4.9	7.954e-50	5.444e-48
FZR1	2793	-5.9	7.564e-50	5.830e-48
IRF3	2183.9	-3.9	8.082e-50	6.214e-48
METTL9	2175.7	-4.7	1.057e-49	8.111e-48
E2F2	5017.7	-5.2	1.116e-49	8.530e-48
CREBRF	2037.9	-7.6	1.529e-49	9.260e-48
SNRPF	1224.3	5.4	2.273e-49	9.686e-48
ZMAT2	3612.8	-3.5	1.791e-49	1.079e-47
UQCRH	3028.8	3.6	1.919e-49	1.153e-47
MAU2	1826.1	-2.5	2.953e-49	1.381e-47
STAM2	880.9	-2.9	2.381e-49	1.550e-47
C1orf52	900.7	-2.8	2.368e-49	1.578e-47
RP5-864K19.4	98.7	-6.1	5.445e-49	1.942e-47
TP53INP2	468.1	-4.8	3.810e-49	1.942e-47
GOLGA7	2481.4	-3.1	3.966e-49	2.349e-47
ANAPC16	1351.4	-2.5	9.039e-49	3.222e-47
GTF2H5	291.8	3.1	4.266e-49	3.336e-47
CREB3L1	484	-5.8	4.709e-49	3.501e-47
TAC3	185	-5.8	6.726e-49	3.914e-47
KLF6	1267.6	-4.7	1.004e-48	4.144e-47
ZNF394	1291.3	-3.6	1.033e-48	4.371e-47
LMNB2	540.1	4.5	7.661e-49	5.041e-47
NCBP1	1644	2.5	1.219e-48	5.523e-47
YIPF2	712.4	-2.8	8.572e-49	5.614e-47
ARRB2	3615.7	-6.1	1.007e-48	5.821e-47
C1orf116	695.2	-7.1	1.096e-48	6.881e-47
MGST2	354.4	6.2	1.020e-48	8.878e-47
VDAC1	1838.6	5.3	3.428e-48	1.187e-46
MORC3	4798.2	-3.1	1.837e-48	1.326e-46
CBFA2T2	2775.6	-7	2.843e-48	1.625e-46
TRIP12	6766.8	-3.1	2.301e-48	1.673e-46
SLC3A2	10186	-3	2.414e-48	1.729e-46
HBP1	7251	-6.5	3.129e-48	1.776e-46
SPN	2595	4.6	3.146e-48	1.781e-46
TALDO1	18569.1	-2.9	3.210e-48	1.813e-46
RBX1	2435.6	-3.3	3.307e-48	2.347e-46
TWISTNB	628.2	3.8	4.170e-48	2.649e-46
SRPK1	1590	3.6	6.428e-48	2.813e-46
EHD1	2897.6	-3.5	5.077e-48	2.842e-46
ANP32B	20361.9	-3.1	4.726e-48	3.324e-46
CTD-2336O2.1	529.6	-4.8	6.356e-48	3.855e-46
SFXN1	1626.1	4.2	1.162e-47	3.895e-46
DNAJB9	1897	-4.8	7.292e-48	3.977e-46
PCM1	4985.4	-1.9	6.471e-48	4.567e-46
UBE2B	8299.9	-5.5	1.064e-47	7.397e-46
RP11-574F21.2	65.3	-4.8	2.523e-47	8.610e-46
EGFL7	698.8	6.2	2.037e-47	1.250e-45
PBXIP1	703.7	-2.5	2.164e-47	1.341e-45
CLCN3	7183	-4.5	1.965e-47	1.355e-45
TRIM52-AS1	313.3	-3.5	1.649e-47	1.362e-45
ADH5	878.9	5.5	2.661e-47	1.413e-45
RCOR3	1715.5	-3	4.536e-47	1.487e-45
UCK2	547	5.4	3.045e-47	1.623e-45
ZNF23	462.4	-5	2.521e-47	1.810e-45
FAXDC2	6447.2	-5.9	3.008e-47	2.045e-45
ZFAND2A	569.1	-4	5.560e-47	2.921e-45
SERINC1	11151.6	-4.4	4.269e-47	2.926e-45
AMDHD2	604.7	-3.4	6.388e-47	3.369e-45
TSPAN5	1802.7	-5.5	1.029e-46	3.984e-45
ZNF805	341.8	-4.2	5.758e-47	3.984e-45
NAPG	2525.7	-3.5	6.068e-47	4.076e-45
PRDX5	3448.8	-2.8	6.090e-47	4.129e-45
MAFK	269.6	-5.6	7.813e-47	4.137e-45
UQCC2	776.5	4.5	9.352e-47	4.828e-45
HECTD4	13481.1	-5.3	7.769e-47	5.173e-45
MFAP3L	201.8	-5.2	1.162e-46	5.306e-45
VPS26A	5154.8	-3.1	1.298e-46	6.825e-45
HUWE1	6607.7	-2	1.149e-46	7.593e-45
TMX3	651.8	4.6	1.594e-46	8.141e-45
MXI1	4102.3	-6.9	1.278e-46	8.416e-45
SLC35C2	1933.5	-3.4	1.378e-46	9.055e-45
IFIT2	2009.3	-7.2	2.119e-46	1.102e-44
MBNL1	9330.6	-2.8	1.988e-46	1.301e-44
AFF1	8737.2	-4.3	1.987e-46	1.313e-44
METTL17	876.1	4.5	2.340e-46	1.317e-44
SNX14	452.8	3.8	2.112e-46	1.649e-44
NUCB2	2094.4	4.7	3.296e-46	1.697e-44
SERTAD2	2617.4	-4.8	2.891e-46	1.870e-44
