gene	baseMean	log2FoldChange	pvalue	padj
ATG9A	14115	-5.8	1.233e-94	1.031e-91
EPOR	5014.2	-4	1.700e-94	1.417e-91
PTPN7	2836.4	5.4	4.032e-94	3.345e-91
EAF1	1019.7	-3.4	3.186e-93	8.292e-91
RBM38	9159.5	-6.8	2.163e-92	1.715e-89
NONO	4125.9	3.1	2.829e-92	2.266e-89
ARG2	1045.5	-6.3	2.494e-91	6.193e-89
C9orf78	9726	-4.8	1.532e-91	1.192e-88
HIST1H2AC	2792.2	-6.9	2.919e-91	2.253e-88
UBA7	473.6	5.5	7.494e-91	2.709e-88
CNPPD1	17880.9	-6.7	3.696e-91	2.722e-88
BPGM	17869	-7.9	5.865e-91	4.268e-88
USP15	24007.4	-5.2	6.307e-91	4.641e-88
MCOLN1	2240.8	-4.7	4.045e-90	2.942e-87
RUNDC3A	3593.7	-11	7.279e-90	5.164e-87
DCAF8	6505.5	-4.6	1.639e-89	1.139e-86
ADIPOR1	32325.5	-6.4	1.849e-89	1.283e-86
ARG1	5418.7	-10.5	2.522e-89	1.714e-86
GUK1	12315.9	-4.4	1.463e-88	9.930e-86
TUFT1	5528.3	-8.3	1.956e-88	1.331e-85
HPS1	25197	-5	2.392e-88	1.605e-85
FBXO30	9303.7	-7.4	3.058e-88	2.037e-85
FGD6	2497.8	-8.6	3.469e-88	2.287e-85
FBXO9	2111.6	-3.4	4.497e-88	2.898e-85
MAP2K3	32141	-6.7	6.023e-88	3.842e-85
WDR45	2406.9	-5	6.073e-88	3.868e-85
TBC1D17	846.3	-4.8	1.677e-87	3.997e-85
ANKRA2	856.3	-3.3	1.265e-86	2.986e-84
DYRK1B	560.7	-5	1.273e-86	2.993e-84
FAM214B	5742.8	-6	3.606e-86	2.165e-83
TSPO2	1800.8	-9.9	1.790e-85	3.331e-83
C18orf8	3534.3	-5	1.453e-85	8.723e-83
OSER1-AS1	322.5	-5.9	1.348e-84	2.823e-82
BTG2	8282.4	-4.8	1.101e-84	6.365e-82
MSN	3712.2	6	1.906e-84	1.103e-81
HMBS	49478.2	-5.9	2.392e-84	1.383e-81
UIMC1	5192.6	-5.5	5.458e-84	3.101e-81
TBC1D15	3007.4	-4.4	1.137e-83	6.460e-81
RP11-20D14.6	5111.4	-11.4	1.627e-83	9.190e-81
SERPINB1	872.4	4.7	8.345e-83	1.850e-80
TCEANC	2799.7	-7.4	8.218e-83	4.458e-80
TMEM140	5277	-7.7	1.942e-82	1.054e-79
DDIT3	3088	-6.2	2.289e-82	1.232e-79
YIPF4	2456.1	-3.2	2.765e-82	1.495e-79
KIDINS220	3645.6	-3.9	3.014e-82	1.595e-79
RFX3	707.6	-3.2	8.764e-82	1.845e-79
B4GALT3	11218.1	-6.3	6.077e-82	3.165e-79
CHMP2A	3562.5	-3.2	6.108e-82	3.195e-79
FOXO3	10380.9	-6.2	8.199e-82	4.237e-79
GUCD1	4918	-3.5	1.027e-81	5.217e-79
TAX1BP1	8207.6	-4.2	1.490e-81	7.503e-79
BSG	79544.1	-5.4	1.681e-81	8.507e-79
REEP4	7049.4	-4.7	2.402e-81	1.192e-78
MARCH3	3782.7	-5.8	3.227e-81	1.588e-78
HIST1H1C	8884.9	-7.3	5.441e-81	2.629e-78
DCTN4	4026.2	-3.1	5.760e-81	2.762e-78
RANBP10	7024.5	-6.3	5.785e-81	2.781e-78
FBXL20	1424.9	-4.7	1.949e-80	2.879e-78
GABARAPL2	10882.6	-6.1	1.337e-80	6.329e-78
TXNIP	17597.1	-3.6	1.542e-80	7.236e-78
ALAS2	134100.6	-9.9	1.909e-80	8.894e-78
RAB3IL1	1325.7	-7.1	2.186e-79	3.217e-77
DSTYK	1105.9	-3.1	2.235e-79	3.265e-77
TMEM115	2156.6	-4.3	8.239e-80	3.792e-77
GABARAPL1	10151.5	-7.8	9.168e-80	4.153e-77
CCDC176	895.8	-7.3	3.183e-79	5.597e-77
XPO7	33970	-7	3.979e-79	1.777e-76
FAM46C	42890.7	-6.9	4.055e-79	1.820e-76
CAPN5	797.6	-6.5	2.189e-78	3.696e-76
FGFR1OP2	5030.3	-4.6	1.194e-78	5.286e-76
NSUN3	3585.9	-6.5	1.568e-78	6.734e-76
SESN2	2971	-6	2.554e-78	1.115e-75
MAP1LC3B	13875.2	-5.7	5.778e-78	2.474e-75
MAST3	6505.5	-6.4	6.407e-78	2.721e-75
KPNA6	7029.8	-3.7	7.415e-78	3.170e-75
BIRC2	3653.6	-4.9	1.264e-77	5.296e-75
MAT2B	18115.5	-5.9	1.287e-77	5.411e-75
TNRC6B	5374.6	-3.4	1.578e-77	6.614e-75
HBB	4178049.6	-9.7	2.463e-77	1.013e-74
CLN8	2359.1	-5.4	6.233e-77	2.520e-74
MORC3	4798.2	-4	6.546e-77	2.657e-74
USP33	4285.3	-3.5	2.084e-76	8.402e-74
CLCN3	7183	-5.8	2.504e-76	1.002e-73
EMC3	7979.1	-4.9	2.965e-76	1.181e-73
SLC6A8	1068.7	-6.2	9.373e-76	1.195e-73
ANKRD13C	1011.4	-2.6	1.361e-75	1.701e-73
KDM4C	2920.6	-2.8	5.099e-76	1.989e-73
ATG14	6298.3	-6.5	5.760e-76	2.213e-73
KCNAB2	907.5	4.5	1.901e-75	2.869e-73
BSDC1	9863	-3.6	7.969e-76	3.024e-73
DDX52	3776.5	-4.5	9.664e-76	3.715e-73
RAP1GAP	10780.6	-7.5	1.690e-75	6.482e-73
KIAA0232	3373.5	-5.3	3.338e-75	1.257e-72
TBC1D22B	3136.1	-4.8	4.697e-75	1.756e-72
IP6K1	3946.7	-4.8	4.831e-75	1.778e-72
CCDC28A	1762.6	-4	1.661e-74	1.902e-72
ADRBK1	481.6	5.2	1.842e-74	2.211e-72
NBR1	6594.5	-4.6	6.536e-75	2.419e-72
IFIT3	6371.3	-7.9	1.117e-74	4.015e-72
CCNDBP1	27066.4	-6.2	2.433e-74	8.867e-72
DYNC1LI2	1079.8	-2.9	1.114e-73	1.239e-71
USP9X	12475.6	-4.3	4.269e-74	1.509e-71
RP11-690G19.3	714.3	-3.7	1.449e-73	1.963e-71
PCMTD2	4187	-5.3	6.109e-74	2.135e-71
GPR146	535.3	-7.5	2.747e-73	3.425e-71
CISD2	2542.1	-4.6	1.072e-73	3.775e-71
UBXN1	3935.4	-2.3	1.283e-73	4.511e-71
ATP5G2	2717.7	3.8	1.482e-73	5.164e-71
ARHGEF37	561.1	-6.2	5.061e-73	6.797e-71
PCMTD1	2713.6	-5.9	2.225e-73	7.518e-71
CHMP1B	650.3	-2.6	6.938e-73	8.987e-71
TULP3	881.4	-4.1	9.174e-73	1.212e-70
PCGF5	5306.7	-5.3	4.056e-73	1.359e-70
EZH1	2585.6	-4	4.029e-73	1.359e-70
LRRC2	648.6	-8.4	1.396e-72	1.770e-70
SEC62	14965.7	-5.2	6.315e-73	2.086e-70
ISG20	3261.8	-6.7	6.706e-73	2.234e-70
EPB42	33840.9	-8.8	1.138e-72	3.723e-70
CR1L	2068.2	-5.9	1.542e-72	4.967e-70
GTPBP1	3872	-3	2.059e-72	6.660e-70
MIR22HG	4577.4	-8.5	2.121e-72	6.895e-70
RSAD2	10196.2	-7.9	2.198e-72	6.971e-70
KIAA0513	2358	-5.3	2.226e-72	7.098e-70
STOM	42001.3	-5.7	2.306e-72	7.306e-70
WNK1	32593.1	-5.7	2.637e-72	8.397e-70
ZC3HAV1	12620.3	-4.5	3.089e-72	9.599e-70
NUB1	2629.4	-4	4.389e-72	1.389e-69
FHDC1	6915.9	-8.2	8.165e-72	2.512e-69
PCM1	4985.4	-2.3	9.714e-72	2.974e-69
FAM104A	5394.7	-6	1.607e-71	4.947e-69
SCYL1	2900	-4.1	2.834e-71	8.592e-69
ARF4	8886.6	-4.1	3.882e-71	1.182e-68
ALS2CR12	315.9	-6.5	1.737e-70	1.574e-68
GCLC	5373.5	-5.8	5.224e-71	1.578e-68
MED29	1858.7	-3	1.990e-70	2.095e-68
CTD-2139B15.2	196.5	-5.6	6.516e-70	8.193e-68
HDAC6	2355.3	-2.1	4.414e-70	1.300e-67
CCS	5907.9	-4.1	4.490e-70	1.346e-67
TMC5	1274.6	-10	1.739e-69	1.644e-67
SSR1	2038.2	3.4	5.793e-70	1.715e-67
NUCB2	2094.4	5.8	8.369e-70	2.475e-67
SP100	2723.9	-2.5	8.763e-70	2.570e-67
KLF3	5841.2	-5.5	2.677e-69	7.664e-67
OSBP2	10144.9	-6.8	3.755e-69	1.095e-66
UBQLN1	4767.8	-4.3	4.934e-69	1.427e-66
MED25	1614	-4.7	2.083e-68	1.917e-66
OSER1	8037.9	-6.1	7.271e-69	2.084e-66
IKZF5	1166.7	-3.9	2.670e-68	2.647e-66
FAM131A	969.9	-4.3	3.041e-68	2.722e-66
DDI2	3264.2	-4.4	1.016e-68	2.819e-66
SPATA2	344.4	-3.4	7.154e-68	5.961e-66
PPP1R15B	2753.7	-3	2.688e-68	7.389e-66
MEF2A	594.4	-2.9	7.432e-68	7.885e-66
NR3C1	2904.5	-4.8	6.184e-68	1.718e-65
NCOA2	3035.8	-3.8	1.604e-67	4.392e-65
ARPC1B	814.6	5.2	5.435e-67	5.690e-65
NARF	28690.9	-6.1	2.760e-67	7.500e-65
RELA	1865.2	-4	1.121e-66	9.783e-65
VEZF1	1844.2	-3	1.402e-66	1.217e-64
CGGBP1	3719.2	-2.8	4.598e-67	1.244e-64
DCAF12	45031	-7.5	7.394e-67	1.973e-64
UBAP1	13992	-6.3	1.283e-66	3.454e-64
PLEK2	4053.7	-8.1	1.698e-66	4.552e-64
HBA1	33647.7	-12.4	2.556e-66	6.824e-64
MARCH6	10782.4	-3.4	3.206e-66	8.420e-64
DOCK2	373.8	6.9	1.387e-65	1.288e-63
GAPVD1	8040	-3.9	7.349e-66	1.914e-63
UBR2	11072.7	-5.3	1.104e-65	2.863e-63
C7orf73	6939.9	-2.8	1.166e-65	2.979e-63
SLC7A5	15329.1	-4.7	1.209e-65	3.109e-63
GYPC	25713.8	-4.2	1.379e-65	3.562e-63
FXYD5	736.3	6.3	6.229e-65	6.368e-63
MDM2	5683.5	-4.2	3.422e-65	8.696e-63
PIGQ	7370.2	-3.6	4.582e-65	1.147e-62
IFRD1	1260.7	-2.7	1.549e-64	1.209e-62
CYSTM1	3137.2	-5.7	5.845e-65	1.467e-62
SYF2	2083.3	-3.1	6.002e-65	1.499e-62
SFT2D2	1455.9	3.5	2.995e-64	2.371e-62
ZNFX1	6655.9	-4.5	9.532e-65	2.385e-62
HECTD1	1859.3	-2	3.686e-64	2.894e-62
C1orf52	900.7	-3.2	6.523e-64	5.698e-62
EIF1	28164.1	-3.6	2.643e-64	6.536e-62
TBPL1	3651	-4.7	3.220e-64	7.960e-62
ARL13B	507.3	-3.2	8.881e-64	1.037e-61
SORBS1	1374.2	-4.2	1.582e-63	1.218e-61
ATG4A	1599.9	-4.3	2.761e-63	2.148e-61
OFD1	1993	-3.9	1.267e-63	3.047e-61
DNAJB4	2135.4	-5.8	1.469e-63	3.481e-61
MTHFR	2537.1	-3.9	1.477e-63	3.554e-61
UBE4B	2081.4	-2.6	3.034e-63	7.134e-61
DYRK3	618	-5.8	1.347e-62	1.216e-60
MXI1	4102.3	-8.2	5.234e-63	1.250e-60
COL4A3BP	581.5	-2.1	2.187e-62	1.825e-60
USP7	4871.3	-4.4	8.542e-63	2.024e-60
REXO2	6926.9	-5.6	8.701e-63	2.027e-60
DNAJC10	594.6	5.2	2.550e-62	2.103e-60
ZMAT2	3612.8	-4	1.206e-62	2.788e-60
CALCOCO2	4874.8	-3.8	1.333e-62	3.114e-60
TSC1	4677	-4.4	1.455e-62	3.340e-60
CREB3L1	484	-7.6	4.126e-62	3.354e-60
CHIC2	1741.7	-5.1	5.042e-62	4.030e-60
KDM3B	1715.2	-2.6	5.556e-62	4.071e-60
KLHL24	2379.8	-5.3	2.689e-62	6.025e-60
PTPLAD2	231.9	5.3	9.274e-62	8.776e-60
GID8	1225.9	-2.9	1.464e-61	1.019e-59
ARHGDIB	2010.6	5.4	4.709e-62	1.044e-59
PLEKHM3	612	-4.9	1.582e-61	1.254e-59
YY1AP1	3043.5	-3.4	5.755e-62	1.278e-59
SECISBP2	1489.7	-2.6	2.032e-61	1.432e-59
BCL6	1687.5	-7.3	4.893e-61	3.787e-59
CSTB	5822.8	-3.8	2.062e-61	4.578e-59
SOX6	2724.6	-7.2	2.961e-61	6.426e-59
ABCG2	3362.6	-8.4	5.311e-61	1.159e-58
C1orf116	695.2	-8.5	2.408e-60	1.862e-58
PIK3IP1	3784	-8.3	9.560e-61	2.053e-58
FKBP8	4842.3	-4.5	1.265e-60	2.732e-58
PDZK1IP1	1498.9	-9.5	4.219e-60	2.931e-58
KLHL28	719.9	-3.1	6.278e-60	4.787e-58
RP5-1198O20.4	161.6	-5.5	8.157e-60	6.750e-58
IL15RA	570.3	-3.7	8.932e-60	7.309e-58
USP38	3347	-4.2	4.217e-60	8.870e-58
PAPOLG	659.9	-2.4	1.160e-59	9.853e-58
TOX4	3861.8	-2.8	1.327e-59	2.837e-57
TSPAN5	1802.7	-6.4	7.046e-59	4.591e-57
RBX1	2435.6	-3.7	2.807e-59	5.879e-57
ZFYVE1	2273.1	-4.3	2.942e-59	6.141e-57
NKIRAS2	1283.3	-2.4	1.176e-58	7.859e-57
STRADB	10762.9	-6.6	4.207e-59	8.726e-57
ZNF23	462.4	-6	1.161e-58	1.153e-56
VPS26A	5154.8	-3.5	6.650e-59	1.384e-56
PHF3	2642.3	-2.3	8.554e-59	1.757e-56
LBH	6609.7	-4.4	1.103e-58	2.260e-56
CHP1	10003.2	-3.1	1.126e-58	2.300e-56
SNX14	452.8	4.3	6.010e-58	3.996e-56
ST3GAL4	387.4	5.4	5.800e-58	4.178e-56
MBD1	1918.3	-1.8	8.370e-58	5.933e-56
RP11-620J15.3	423.6	3.6	1.124e-57	8.047e-56
SEC11A	987.1	3.8	2.389e-57	1.539e-55
KIF2A	330.8	4.8	1.797e-57	1.728e-55
YIPF6	2016.1	-3	9.659e-58	1.929e-55
PPM1A	3013.3	-4.9	1.055e-57	2.097e-55
FECH	35356.1	-6	1.566e-57	3.135e-55
ASCC2	8528	-4.1	1.599e-57	3.201e-55
NUPL1	3565.3	-3.8	1.673e-57	3.263e-55
SNCA	19193.5	-6.1	1.744e-57	3.412e-55
ABHD4	6353.7	-5	1.737e-57	3.412e-55
APOA1BP	481.2	4.9	4.468e-57	4.189e-55
DUT	1801.7	3.8	7.951e-57	4.964e-55
MTMR3	5914	-4.1	2.675e-57	5.256e-55
FBXL4	1533.2	-3.7	9.024e-57	5.599e-55
TRIP12	6766.8	-3.3	3.116e-57	6.086e-55
BACH1	4111.6	-4.4	4.883e-57	9.392e-55
SLC22A4	2867.3	-4.3	7.367e-57	1.425e-54
SRRD	542.8	-4.3	2.448e-56	1.830e-54
COQ10B	2135.7	-4.6	9.904e-57	1.904e-54
KDM3A	1885.9	-3.4	4.251e-56	2.604e-54
MBNL1	9330.6	-3.1	1.520e-56	2.914e-54
RANBP1	835.4	4.5	4.035e-56	2.923e-54
GCNT2	2813.2	-4.2	1.662e-56	3.095e-54
SLC6A9	4749.9	-7.2	1.711e-56	3.251e-54
DOK3	630.5	4.4	4.985e-56	3.311e-54
DCP1A	1761.2	-2.4	9.151e-56	5.505e-54
VAMP8	1092.9	4.8	1.042e-55	6.159e-54
CNOT4	1420.7	-3.2	1.044e-55	6.211e-54
HDAC5	2641.7	-4.6	4.778e-56	8.914e-54
CIR1	1786.7	-4.1	2.206e-55	1.293e-53
ABTB1	1717.3	-4.6	2.465e-55	1.461e-53
ASB8	2207.5	-2.8	9.299e-56	1.705e-53
FUCA2	524.5	6	2.503e-55	1.745e-53
VPS28	3826.8	-3.3	9.652e-56	1.757e-53
PHF8	866.1	-2.1	3.023e-55	1.950e-53
HIST3H2A	569.1	-4.5	2.896e-55	2.102e-53
OTUD7B	475.2	-4	2.618e-55	2.271e-53
ACHE	3182	-7.1	1.555e-55	2.826e-53
XRN1	2491.8	-4	1.871e-55	3.356e-53
C1D	1106.2	-3.5	9.595e-55	6.022e-53
STK17B	6911.7	-5	4.012e-55	7.090e-53
AMDHD2	604.7	-3.8	1.097e-54	7.447e-53
VCPIP1	4468	-5.1	4.261e-55	7.661e-53
MAP1LC3B2	600.1	-6.3	1.119e-54	7.942e-53
QSOX1	468.5	5.6	1.465e-54	8.445e-53
CSNK1A1	8234.7	-2.5	5.747e-55	1.012e-52
ABCB6	320.3	-5.8	1.842e-54	1.056e-52
SEPT11	827	3.7	1.910e-54	1.340e-52
ATG2A	1793	-4.4	2.483e-54	1.397e-52
FAS	2450	-4.9	1.401e-54	2.460e-52
DNAJC6	2678.3	-4.5	1.458e-54	2.504e-52
DNAJB1	6167.3	-4.1	1.839e-54	3.179e-52
ISCA1	3214.1	-5	2.142e-54	3.693e-52
GGCT	616	4.4	5.984e-54	3.929e-52
RP11-506K6.4	371.7	-6.9	5.444e-54	4.153e-52
RAC2	2592.4	4.6	2.525e-54	4.362e-52
NAPG	2525.7	-3.8	3.041e-54	5.139e-52
SELENBP1	15553.5	-9.2	3.097e-54	5.274e-52
CDKN1B	1585.7	-4.7	1.450e-53	7.897e-52
TP53INP1	3050.2	-5.3	4.696e-54	8.024e-52
RSBN1	837.8	-2.8	1.305e-53	8.811e-52
IL6ST	5142.1	-7.1	5.229e-54	8.811e-52
ZNF805	341.8	-4.6	2.130e-53	1.069e-51
STAU1	4683.9	-3.2	6.398e-54	1.072e-51
SLC39A11	383.3	6	1.848e-53	1.483e-51
APOL3	5550.3	-7.4	9.163e-54	1.527e-51
KLC4	206.5	-3.1	3.568e-53	2.494e-51
CD63	2649.3	6.2	2.108e-53	3.459e-51
OSBPL2	1901.1	-3	7.284e-53	3.829e-51
CTSL	4095.8	-4.4	2.399e-53	3.915e-51
GALNT5	3243.9	-5.9	2.660e-53	4.414e-51
ATG2B	2468	-4.3	6.064e-53	9.949e-51
LINC01021	652.8	-6	1.876e-52	1.171e-50
POLR1D	6065.3	-3.8	7.434e-53	1.213e-50
GM2A	447.6	6.9	1.847e-52	1.443e-50
AMBRA1	2404.4	-3.4	1.398e-52	2.290e-50
TMEM56	3040.4	-5.7	1.398e-52	2.292e-50
ANP32B	20361.9	-3.2	1.522e-52	2.430e-50
PRR5	1004.6	-3.9	4.305e-52	2.430e-50
CD97	313.2	4.4	8.912e-52	4.276e-50
CGRRF1	464.3	-3.3	7.610e-52	4.330e-50
TAOK3	4882.4	-2.9	2.696e-52	4.348e-50
PIM1	48766.6	-4.5	3.100e-52	4.936e-50
CPEB4	12658.4	-8.3	3.515e-52	5.639e-50
DCP1B	1749.6	-4.6	1.350e-51	6.905e-50
RP11-486A14.2	594.8	-11	1.489e-51	9.041e-50
NRM	229.1	5.1	1.723e-51	1.143e-49
HERC1	10899.8	-3.7	8.002e-52	1.271e-49
SPECC1	4243.5	-4	1.066e-51	1.673e-49
PIAS4	655.7	-3.6	3.332e-51	1.853e-49
HUWE1	6607.7	-2.1	1.359e-51	2.150e-49
PER1	2006.6	-6.1	1.651e-51	2.546e-49
DAZAP2	8849.6	-2.3	2.214e-51	3.485e-49
TSKU	733.9	-6.7	5.804e-51	3.521e-49
BCAS3	583	-3.5	8.716e-51	5.142e-49
CD37	276.8	5.5	1.067e-50	6.243e-49
ATF3	548.7	-6.7	1.249e-50	6.828e-49
ASF1A	2472.7	-3.5	5.294e-51	8.201e-49
AKIRIN2	965.9	-2.5	1.750e-50	8.597e-49
UBXN7	993.8	-3.2	1.819e-50	8.962e-49
STK17A	1682.6	-5.4	2.156e-50	1.018e-48
LYSMD3	1785.1	-4.2	2.268e-50	1.068e-48
NCOA7	947.1	-2.8	2.709e-50	1.273e-48
FOXP1	3370.9	-3.5	8.383e-51	1.280e-48
MPP1	28236.5	-5	1.164e-50	1.779e-48
LAMTOR3	2363.7	-3.2	1.431e-50	2.175e-48
RP11-24F11.2	452.9	-8.4	7.836e-50	5.651e-48
ARHGAP15	599.8	4.8	9.978e-50	5.993e-48
AGPAT2	143.6	7.2	8.741e-50	6.105e-48
ERMAP	6046.6	-5.7	5.309e-50	7.920e-48
STX18	2555	-4.7	7.222e-50	1.075e-47
UBE2H	4999.6	-6.1	8.164e-50	1.227e-47
S100A4	2549.2	6.2	1.027e-49	1.521e-47
GAB1	1977.4	-2.5	1.102e-49	1.648e-47
IFT20	467.6	-4.1	3.720e-49	1.791e-47
PLD3	1036.7	3.8	4.266e-49	2.012e-47
IFIT1B	22416.6	-17.4	1.518e-49	2.225e-47
SLC2A1-AS1	197.3	-5.6	4.679e-49	2.648e-47
ARRDC2	11394.4	-7.1	1.834e-49	2.650e-47
HBQ1	3999.4	-7.4	1.875e-49	2.732e-47
XPR1	1750.5	-3.2	6.136e-49	2.875e-47
TNXB	2411.1	-5.7	2.280e-49	3.302e-47
RIT1	2574.3	-4.2	2.542e-49	3.710e-47
MYLIP	599.9	-4.9	8.442e-49	4.766e-47
ZNF394	1291.3	-3.6	9.920e-49	5.007e-47
MKRN1	6953.3	-5.3	4.867e-49	6.984e-47
TOB1	1708.2	-3.7	2.088e-48	9.266e-47
TPP1	13578	-2.8	6.863e-49	9.798e-47
TAC3	185	-6.3	1.633e-48	9.798e-47
FANK1	540.9	-6.3	1.827e-48	1.043e-46
PPOX	3294	-2.7	7.783e-49	1.104e-46
FOXO4	655.2	-5.1	2.114e-48	1.149e-46
PCNT	3229.1	-3.1	8.926e-49	1.278e-46
PRKACB	583.4	6.9	2.350e-48	1.329e-46
GFOD2	2026.1	-4.3	1.025e-48	1.442e-46
IGF2BP2	2010.2	-4.8	1.058e-48	1.500e-46
RP11-379K17.4	391.6	-8.2	2.380e-48	1.601e-46
TMX3	651.8	4.7	3.672e-48	2.008e-46
NEK1	738.4	-2.4	4.523e-48	2.240e-46
C6orf106	3266.8	-3	1.694e-48	2.334e-46
CNPY3	544.2	5	6.606e-48	3.257e-46
IK	5206.7	-2.9	2.480e-48	3.467e-46
ZCCHC6	2562.6	-3.6	2.518e-48	3.478e-46
HECTD3	2986.1	-3.8	2.752e-48	3.792e-46
TXNDC16	964.2	-3.6	1.026e-47	4.490e-46
GOLGA7	2481.4	-3.1	3.921e-48	5.386e-46
DPH3	1046.5	-3.3	1.252e-47	5.502e-46
STT3A	2483.6	2.5	4.245e-48	5.744e-46
ANAPC16	1351.4	-2.5	1.612e-47	7.709e-46
TTC39A	178.9	-7	2.297e-47	1.186e-45
KCTD20	5393.5	-3.6	8.701e-48	1.197e-45
PI4K2A	1325.1	-4.7	2.637e-47	1.253e-45
DHX40	1418.2	-4.3	3.000e-47	1.257e-45
MICALCL	653.5	-8.9	2.452e-47	1.295e-45
STX5	447.7	-3.3	2.562e-47	1.533e-45
ZNF19	209.8	-3.5	3.352e-47	1.742e-45
NECAP2	2410.2	-2.8	1.322e-47	1.795e-45
TMEM167B	1301.8	-3.4	3.912e-47	1.833e-45
FBXO48	265.8	-3.8	3.273e-47	1.833e-45
ICAM3	275.2	6.3	3.661e-47	1.850e-45
TRIM58	4117.3	-7.9	1.441e-47	1.914e-45
PSMF1	19092	-5.1	1.520e-47	2.014e-45
MFSD2B	2577.2	-3.5	1.530e-47	2.027e-45
FBXO7	61814.2	-6	1.835e-47	2.426e-45
CCDC132	1655.2	-3.6	6.369e-47	2.670e-45
CHMP5	2194.4	-3	2.720e-47	3.580e-45
